text,intent,label_id
will i be able to top up by cheque?,top_up_by_cash_or_cheque,58
what are acceptable documents to prove my identity?,verify_my_identity,69
"i lost my phone, what should i do?",lost_or_stolen_phone,43
i can't find my phone.,lost_or_stolen_phone,43
exchange rate for my card payment is wrong,card_payment_wrong_exchange_rate,18
how can i use my american express to add money into my account?,supported_cards_and_currencies,54
where can i see where funds came from?,verify_source_of_funds,70
how long do transfers take to go though,balance_not_updated_after_bank_transfer,6
how can i go about getting a refund?,request_refund,52
why am i not able to get cash from the atm?,declined_cash_withdrawal,27
why isn't my cash deposit showing up in my account?,balance_not_updated_after_cheque_or_cash_deposit,7
my card payment failed.,declined_card_payment,26
how do i retrieve a trapped card from a atm?,card_swallowed,19
i'm on vacation in europe but i desperately need to change my pin. can i do this from abroad?,change_pin,22
can i receive a new card while i am in china?,card_about_to_expire,10
explain pending transactions.,pending_cash_withdrawal,47
how long does it take for cards to be delivered after ordering them?,card_delivery_estimate,13
i feel like too much money was taken during my currency exchange.,wrong_exchange_rate_for_cash_withdrawal,76
i tried to withdraw 40 pounds but only 20 came out. did you steal my money?,wrong_amount_of_cash_received,75
my transfer isn't there,balance_not_updated_after_bank_transfer,6
in exchange for top ups will you take fees?,top_up_by_card_charge,57
i have lost my phone or it has been stolen.,lost_or_stolen_phone,43
how would i use a disposable card?,get_disposable_virtual_card,38
i attemped a transfer and it didn't go through.,failed_transfer,36
i have not received the amount of cash i was supposed to.,wrong_amount_of_cash_received,75
where are your cards delivered to?,order_physical_card,44
i transferred some money but the balance stayed the same.,balance_not_updated_after_bank_transfer,6
can i let other people have access to my account in order to top up?,topping_up_by_card,62
what happens to the funds if a merchant refuses the payment,reverted_card_payment?,53
i cannot view the refunded amount in my account.,Refund_not_showing_up,0
has my card been lost in delivery?,card_arrival,12
my money transfer has not arrived.,transfer_not_received_by_recipient,66
why am i charged a fee for getting cash?,cash_withdrawal_charge,20
what atms can i use my card?,atm_support,4
tell me why my virtual disposable card won't work.,virtual_card_not_working,72
i think that the card is stolen. what are my next steps?,lost_or_stolen_card,42
"i have made a payment by my card, and its still pending since a long time. could you please tell me when it will process.",pending_card_payment,46
why did i need to verfiy my identity?,why_verify_identity,74
help! i made a transfer in error and need to cancel it before it's complete!,cancel_transfer,9
how do i exchange currency?,exchange_via_app,34
i don't want to verify my identity,why_verify_identity,74
who accepts this card?,card_acceptance,11
how old do you need to be to open an account?,age_limit,2
how can i verify my indentity?,verify_my_identity,69
"i got my american express in apple pay, why is top up not working on my device?",apple_pay_or_google_pay,3
is there a money transfer fee?,transfer_fee_charged,64
a couple weeks ago there was a debit taken from my account from a transaction i don't recall. is it possible to trace this transaction to make sure i'm not being scammed?,direct_debit_payment_not_recognised,29
how come i got blocked for entering wrong pins?,pin_blocked,50
how do i link one of your card that i already have?,card_linking,14
when can i use money sent to my account?,transfer_timing,67
i would like to change my address.,edit_personal_details,31
i did not get any money but still was charged,wrong_amount_of_cash_received,75
"i transferred some money recently and saw a fee on my account, what's that for?",transfer_fee_charged,64
what should i do with my atm that got stuck?,card_swallowed,19
what is the charge for a physical card?,order_physical_card,44
"my card has not been delivered yet and its been a week since i ordered it, please help",card_arrival,12
why does it cost more to pay with my card?,card_payment_fee_charged,16
does it cost anything to buy something from another country? like is there going to be hidden transfer fees or currency conversion fees?,transfer_fee_charged,64
"bank transfer to account did not show up, please help?",balance_not_updated_after_bank_transfer,6
what process should i use to transfer money into my account?,transfer_into_account,65
how will i know where my funds are coming from?,verify_source_of_funds,70
will i receive a new card when mine expires?,card_about_to_expire,10
how long before i can see that my cash withdrawal has taken place?,pending_cash_withdrawal,47
why am i having trouble withdrawing cash?,declined_cash_withdrawal,27
i entered the wrong pin too many times and now i think it's blocked. what do i do?,pin_blocked,50
"how long do transfers to international banks take? i made one to france a couple of days ago, but it's still not there.",balance_not_updated_after_bank_transfer,6
why hasn't my return cleared my account?,Refund_not_showing_up,0
would reinstalling the app solve the problem?,contactless_not_working,24
my card has been charged two separate times for a single transaction.,transaction_charged_twice,63
i am not recognizing a debit payment from my account.,direct_debit_payment_not_recognised,29
can i get a card if i live in the usa?,country_support,25
where is my top-up generated from?,verify_source_of_funds,70
"i do not remember purchasing anything for 1, and it is on my statement. can you please tell me what that is about?",extra_charge_on_statement,35
why didnt my top up go through,top_up_reverted,61
why would my card payment be reverted?,reverted_card_payment?,53
i want to close my account. the service you provide is unsatisfactory to me.,terminate_account,55
please update me on whether you have received the funds for the refund of the large purchase i made recently. i have requested this from the merchant days ago but still haven't got anything.,Refund_not_showing_up,0
